AREA_DEL_HECHO,LUGAR,DIA,HORA_INFRACCION,ARMA,EDAD,SEXO,ANTECEDENTES,DISTRITO,PRESUNTA_MOTIVACION
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,18,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H22,ARMA DE FUEGO,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H06,ARMA BLANCA,29,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H02,ARMA DE FUEGO,22,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H07,ARMA DE FUEGO,36,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H23,ARMA DE FUEGO,44,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H13,ARMA DE FUEGO,53,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,27,MUJER,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H07,ARMA DE FUEGO,44,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H06,ARMA DE FUEGO,41,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H04,ARMA DE FUEGO,22,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H12,ARMA DE FUEGO,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H15,ARMA DE FUEGO,40,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H15,ARMA DE FUEGO,31,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,18,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H20,ARMA BLANCA,23,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H20,ARMA DE FUEGO,23,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H20,ARMA DE FUEGO,13,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,27,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,23,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,22,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,36,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H21,ARMA DE FUEGO,32,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,29,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,28,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H00,ARMA BLANCA,19,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,LUNES,H09,ARMA DE FUEGO,35,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H14,ARMA DE FUEGO,37,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H15,ARMA DE FUEGO,44,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H18,ARMA DE FUEGO,34,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H23,ARMA DE FUEGO,25,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H04,ARMA BLANCA,28,HOMBRE,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,25,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H05,ARMA DE FUEGO,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H12,ARMA DE FUEGO,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
RURAL,LUGARES PRIVADOS,LUNES,H20,ARMA DE FUEGO,28,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H15,ARMA DE FUEGO,38,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,32,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H18,ARMA DE FUEGO,26,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,29,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,42,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,28,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,52,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,34,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,65,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA BLANCA,21,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H04,ARMA BLANCA,35,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,34,HOMBRE,SI,SAMBORONDON,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H23,ARMA DE FUEGO,44,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H04,ARMA BLANCA,30,HOMBRE,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H04,ARMA BLANCA,30,HOMBRE,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,20,MUJER,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H23,ARMA DE FUEGO,43,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H22,ARMA DE FUEGO,14,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H22,ARMA DE FUEGO,22,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H22,ARMA DE FUEGO,17,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H01,ARMA DE FUEGO,25,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H17,ARMA DE FUEGO,19,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H14,ARMA DE FUEGO,24,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H18,ARMA BLANCA,30,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H02,ARMA BLANCA,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H12,ARMA DE FUEGO,35,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,34,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H22,ARMA DE FUEGO,23,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,42,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H22,ARMA DE FUEGO,29,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,17,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H21,ARMA DE FUEGO,22,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H23,ARMA DE FUEGO,26,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H01,ARMA DE FUEGO,24,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,30,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H14,ARMA DE FUEGO,18,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H20,ARMA DE FUEGO,59,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H04,ARMA DE FUEGO,30,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H20,ARMA DE FUEGO,16,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H00,ARMA BLANCA,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,27,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H00,ARMA BLANCA,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H11,ARMA DE FUEGO,41,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H02,ARMA BLANCA,30,MUJER,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H10,ARMA DE FUEGO,35,MUJER,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,47,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,23,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,22,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,22,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,30,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H23,ARMA DE FUEGO,37,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,40,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,46,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,30,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,60,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,35,MUJER,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,17,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,33,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H05,ARMA DE FUEGO,51,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H13,ARMA DE FUEGO,21,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA DE FUEGO,30,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA DE FUEGO,26,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,23,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,37,MUJER,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,33,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,30,MUJER,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H03,ARMA DE FUEGO,27,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,30,HOMBRE,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,30,HOMBRE,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H07,ARMA DE FUEGO,34,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,17,HOMBRE,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H12,ARMA DE FUEGO,62,HOMBRE,SI,SAMBORONDON,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H13,ARMA DE FUEGO,24,HOMBRE,SI,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,LUNES,H19,ARMA DE FUEGO,17,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,66,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H21,ARMA DE FUEGO,35,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,30,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,30,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,61,MUJER,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,30,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H01,ARMA DE FUEGO,24,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H01,ARMA DE FUEGO,30,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,8,MUJER,SI,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,29,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,40,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H18,ARMA DE FUEGO,24,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,46,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA CONTUNDENTE,15,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H17,ARMA DE FUEGO,28,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H00,ARMA DE FUEGO,30,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H14,ARMA DE FUEGO,42,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H00,ARMA DE FUEGO,36,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H14,ARMA DE FUEGO,24,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H17,ARMA DE FUEGO,18,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H11,ARMA DE FUEGO,21,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H02,ARMA DE FUEGO,27,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H17,ARMA DE FUEGO,32,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H18,ARMA DE FUEGO,19,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H18,ARMA DE FUEGO,28,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H18,ARMA DE FUEGO,25,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H16,ARMA DE FUEGO,28,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H18,ARMA DE FUEGO,23,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H12,ARMA DE FUEGO,26,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H12,ARMA DE FUEGO,14,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H17,ARMA DE FUEGO,28,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,26,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H05,ARMA DE FUEGO,30,HOMBRE,SI,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H17,ARMA DE FUEGO,36,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
RURAL,LUGARES PRIVADOS,SABADO,H07,ARMA DE FUEGO,67,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H15,ARMA DE FUEGO,18,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H15,OTROS,3,MUJER,SI,ESTEROS,VIOLENCIA INTRAFAMILIAR
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,25,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H22,ARMA DE FUEGO,19,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H22,ARMA DE FUEGO,30,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA CONTUNDENTE,24,HOMBRE,SI,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,27,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H00,ARMA DE FUEGO,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H15,ARMA DE FUEGO,33,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H17,ARMA DE FUEGO,15,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H18,ARMA DE FUEGO,22,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,40,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,25,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H22,ARMA DE FUEGO,30,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H22,ARMA DE FUEGO,42,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H22,ARMA DE FUEGO,33,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H22,ARMA DE FUEGO,33,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H22,ARMA DE FUEGO,43,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H22,ARMA DE FUEGO,28,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,21,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,28,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H00,ARMA DE FUEGO,35,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,42,MUJER,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H10,ARMA DE FUEGO,44,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,20,HOMBRE,SI,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,17,HOMBRE,SI,ESTEROS,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,LUNES,H22,ARMA DE FUEGO,23,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H20,ARMA DE FUEGO,26,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H19,ARMA DE FUEGO,17,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,16,HOMBRE,SI,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,42,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H12,ARMA BLANCA,45,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H03,ARMA DE FUEGO,47,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H18,ARMA DE FUEGO,30,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,14,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H12,ARMA DE FUEGO,28,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H12,ARMA DE FUEGO,25,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H06,ARMA BLANCA,30,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,27,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H11,ARMA BLANCA,18,HOMBRE,SI,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H05,ARMA DE FUEGO,46,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H16,ARMA DE FUEGO,34,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H00,ARMA DE FUEGO,28,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H05,ARMA CONTUNDENTE,16,HOMBRE,SI,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H10,ARMA DE FUEGO,26,HOMBRE,SI,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H16,ARMA DE FUEGO,36,HOMBRE,SI,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,31,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H00,ARMA DE FUEGO,33,HOMBRE,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H00,ARMA DE FUEGO,26,MUJER,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H00,ARMA DE FUEGO,43,MUJER,SI,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,23,HOMBRE,SI,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H13,ARMA DE FUEGO,21,HOMBRE,SI,ESTEROS,DELINCUENCIA COMUN
